Time_GMT	FluxDuration_sec	DMS_pptv_air	DMS_uM_m3_air	DMS_uM_m3_sw	DMSflux_uM_m2_d	DMSflux_error	kDMS_cm_hr	kDMS_error	U10N_m_s	Ustar_COARE_m_s	RWspd_m_s	Sc_DMS	RWdir_deg	Tair_C	SST_C	Sal_ppth	Lat	Lon	SOG_kts	Gyro_deg	Longwave_W_m2	Shortwave_W_m2	z_L
3/30/08 12:00:00	NaN	50	0.00220	1.14	NaN	NaN	NaN	NaN	11.05	NaN	NaN	2046	71.9	1.65	NaN	33.72	-51.235	-37.322	1.9	NaN	NaN	NaN	-0.20
3/30/08 13:00:00	3257	55	0.00242	1.11	3.208	0.625	12.01	2.47	9.95	0.345	9.87	2057	13.8	1.74	4.78	33.71	-51.280	-37.325	4.7	185.9	298.4	179.6	-0.23
3/30/08 14:00:00	NaN	NaN	NaN	1.27	NaN	NaN	NaN	NaN	9.75	NaN	NaN	2058	-13.0	1.60	NaN	33.71	-51.307	-37.343	4.3	NaN	NaN	NaN	-0.23
3/30/08 15:00:00	1370	52	0.00229	1.30	3.026	0.566	9.73	1.90	9.60	0.339	9.66	2056	2.7	1.60	4.73	33.71	-51.299	-37.334	0.7	214.2	299.0	177.6	-0.25
3/30/08 16:00:00	2859	45	0.00198	1.37	2.223	0.424	6.76	1.34	8.93	0.313	9.04	2057	-23.6	1.81	4.74	33.71	-51.300	-37.352	1.1	245.5	301.6	110.8	-0.29
3/30/08 17:00:00	3448	41	0.00180	NaN	2.637	0.508	NaN	NaN	8.52	0.296	8.35	2057	-2.8	2.05	4.73	33.71	-51.299	-37.365	0.5	231.8	301.8	94.5	-0.31
3/30/08 18:00:00	3448	43	0.00189	NaN	2.182	0.470	NaN	NaN	8.50	0.298	8.27	2059	-2.1	2.16	4.73	33.71	-51.299	-37.365	0.9	235.7	303.7	51.3	-0.28
3/30/08 19:00:00	NaN	44	0.00194	1.51	NaN	NaN	NaN	NaN	8.97	NaN	NaN	2057	73.5	2.33	NaN	33.71	-51.312	-37.377	7.7	NaN	NaN	NaN	-0.28
3/30/08 20:00:00	3448	46	0.00202	1.34	2.301	0.542	7.15	1.75	8.32	0.280	8.39	2071	27.0	2.57	4.74	33.71	-51.329	-37.310	10.0	222.8	306.8	2.4	-0.28
3/30/08 21:00:00	NaN	54	0.00238	1.30	NaN	NaN	NaN	NaN	8.68	NaN	NaN	2062	23.3	2.57	NaN	33.71	-51.334	-37.258	8.5	NaN	NaN	NaN	-0.23
3/30/08 22:00:00	3448	51	0.00224	1.17	2.887	0.521	10.27	1.94	8.33	0.286	8.09	2073	-11.9	2.83	4.73	33.72	-51.310	-37.285	8.6	272.3	307.2	1.9	-0.24
3/30/08 23:00:00	NaN	NaN	NaN	1.13	NaN	NaN	NaN	NaN	8.08	NaN	NaN	2060	-123.9	NaN	NaN	33.71	-51.301	-37.339	8.9	NaN	NaN	NaN	NaN
3/31/08 00:00:00	1253	55	0.00242	1.09	1.432	0.468	5.48	1.90	7.53	0.258	8.07	2064	-27.5	2.72	4.73	33.71	-51.296	-37.367	6.5	272.7	310.7	2.1	-0.29
3/31/08 01:00:00	2599	63	0.00277	1.18	2.815	0.458	9.90	1.71	10.10	0.352	10.09	2061	5.6	2.48	4.69	33.71	-51.303	-37.350	0.5	270.4	319.6	2.1	-0.16
3/31/08 02:00:00	NaN	62	0.00273	1.16	NaN	NaN	NaN	NaN	11.28	NaN	NaN	2056	-81.0	2.59	NaN	33.71	-51.295	-37.325	2.0	NaN	NaN	NaN	-0.12
3/31/08 03:00:00	3448	61	0.00268	1.41	3.117	0.517	9.21	1.60	12.85	0.480	13.01	2050	-30.3	3.12	4.82	33.72	-51.285	-37.383	8.6	227.2	324.3	2.4	-0.06
3/31/08 04:00:00	1319	65	0.00286	1.30	3.399	0.739	10.93	2.51	13.90	0.533	14.67	2051	-15.5	3.85	4.80	33.71	-51.274	-37.329	8.6	277.3	330.2	2.4	-0.03
3/31/08 05:00:00	NaN	NaN	NaN	1.03	NaN	NaN	NaN	NaN	13.68	NaN	NaN	2042	-36.1	4.85	NaN	33.71	-51.289	-37.380	9.6	NaN	NaN	NaN	-0.01
3/31/08 06:00:00	3310	96	0.00422	1.03	2.262	0.398	9.16	1.79	13.32	0.519	13.81	2041	-4.3	5.68	4.80	33.71	-51.306	-37.354	7.7	263.3	340.4	2.7	0.01
3/31/08 07:00:00	NaN	113	0.00497	1.09	NaN	NaN	NaN	NaN	12.98	NaN	NaN	2052	-72.0	5.88	NaN	33.71	-51.319	-37.289	8.3	NaN	NaN	NaN	0.03
3/31/08 08:00:00	2419	115	0.00506	1.15	3.292	0.621	11.93	2.52	12.50	0.480	13.16	2050	11.3	6.19	4.71	33.71	-51.325	-37.331	4.5	274.7	343.3	3.0	0.04
3/31/08 09:00:00	NaN	NaN	NaN	1.18	NaN	NaN	NaN	NaN	12.23	NaN	NaN	2054	-80.3	6.18	NaN	33.71	-51.332	-37.322	8.7	NaN	NaN	NaN	0.04
3/31/08 10:00:00	2890	118	0.00519	1.20	2.940	0.459	10.21	1.78	11.90	0.452	12.39	2049	4.1	6.33	4.73	33.71	-51.309	-37.272	5.0	276.6	344.4	43.8	0.05
3/31/08 11:00:00	1234	118	0.00519	1.10	1.794	0.450	6.78	1.91	11.08	0.403	11.12	2035	1.8	6.05	4.81	33.71	-51.307	-37.406	5.2	271.5	342.6	65.7	0.04
3/31/08 12:00:00	NaN	NaN	NaN	0.98	NaN	NaN	NaN	NaN	8.88	NaN	NaN	2004	37.5	5.91	NaN	33.71	-51.300	-37.471	6.8	NaN	NaN	NaN	0.04
3/31/08 13:00:00	NaN	119	0.00524	1.13	1.565	0.899	5.79	3.74	8.93	NaN	10.72	2056	65.8	5.64	NaN	33.71	-51.300	-37.345	3.1	NaN	NaN	NaN	0.05
3/31/08 14:00:00	3448	121	0.00532	1.20	1.483	0.700	5.15	2.72	9.77	0.327	9.86	2058	11.6	5.22	4.71	33.71	-51.305	-37.342	1.3	264.1	338.3	195.3	0.02
3/31/08 15:00:00	NaN	114	0.00502	NaN	NaN	NaN	NaN	NaN	10.70	NaN	NaN	2055	74.6	4.63	NaN	33.71	-51.377	-37.295	7.8	NaN	NaN	NaN	-0.03
3/31/08 16:00:00	NaN	112	0.00493	NaN	NaN	NaN	NaN	NaN	10.30	NaN	NaN	2052	68.0	3.94	NaN	33.71	-51.519	-37.173	11.7	NaN	NaN	NaN	-0.08
3/31/08 17:00:00	NaN	109	0.00480	NaN	2.793	0.967	NaN	NaN	11.03	NaN	12.11	2057	62.2	3.69	NaN	33.72	-51.691	-37.010	11.9	NaN	NaN	NaN	-0.08
3/31/08 18:00:00	3448	123	0.00541	1.53	2.937	0.748	7.99	2.23	10.18	0.345	9.80	2085	-0.1	3.05	4.49	33.71	-51.793	-36.891	2.5	227.3	326.4	56.4	-0.11
3/31/08 19:00:00	3448	128	0.00563	1.63	3.463	1.210	8.88	3.39	9.47	0.270	7.05	2087	-49.0	2.69	4.48	33.71	-51.796	-36.877	1.1	249.2	323.3	28.1	-0.23
3/31/08 20:00:00	NaN	NaN	NaN	1.68	NaN	NaN	NaN	NaN	9.87	NaN	NaN	2090	-102.8	2.38	NaN	33.71	-51.783	-36.862	3.3	NaN	NaN	NaN	-0.21
3/31/08 21:00:00	NaN	149	0.00656	1.12	NaN	NaN	NaN	NaN	8.85	NaN	NaN	2044	-81.5	2.58	NaN	33.72	-51.685	-36.962	10.0	NaN	NaN	NaN	-0.22
3/31/08 22:00:00	NaN	150	0.00660	0.88	NaN	NaN	NaN	NaN	7.80	NaN	NaN	2039	-83.5	2.77	NaN	33.72	-51.541	-37.112	10.5	NaN	NaN	NaN	-0.28
3/31/08 23:00:00	NaN	160	0.00704	1.22	NaN	NaN	NaN	NaN	7.88	NaN	NaN	2064	-108.4	2.88	NaN	33.71	-51.411	-37.246	10.7	NaN	NaN	NaN	-0.23
4/1/08 00:00:00	NaN	150	0.00660	NaN	NaN	NaN	NaN	NaN	8.13	NaN	NaN	2055	-28.7	3.03	NaN	33.71	-51.292	-37.331	9.2	NaN	NaN	NaN	-0.25
4/1/08 01:00:00	NaN	150	0.00660	NaN	0.764	0.277	NaN	NaN	6.65	NaN	6.65	2057	-2.0	3.19	NaN	33.71	-51.281	-37.371	2.5	NaN	NaN	NaN	-0.34
4/1/08 02:00:00	NaN	147	0.00647	NaN	NaN	NaN	NaN	NaN	6.07	NaN	NaN	2056	6.2	3.27	NaN	33.71	-51.268	-37.369	3.4	NaN	NaN	NaN	-0.46
4/1/08 03:00:00	2943	143	0.00629	NaN	0.632	0.353	NaN	NaN	5.22	0.163	5.01	2057	1.7	3.29	4.76	33.71	-51.254	-37.362	9.6	174.8	315.8	2.1	-0.57
4/1/08 04:00:00	NaN	146	0.00642	NaN	NaN	NaN	NaN	NaN	3.93	NaN	NaN	2060	30.9	3.30	NaN	33.71	-51.352	-37.351	10.1	NaN	NaN	NaN	-0.84
4/1/08 05:00:00	2086	142	0.00625	NaN	0.646	0.736	NaN	NaN	4.28	0.129	4.13	2055	9.7	3.65	4.76	33.71	-51.261	-37.337	8.8	123.1	322.6	2.1	-0.88
4/1/08 06:00:00	2917	143	0.00629	NaN	1.316	0.639	NaN	NaN	4.27	0.137	4.76	2058	-23.3	3.84	4.73	33.71	-51.340	-37.337	8.1	181.9	321.9	2.2	-0.60
4/1/08 07:00:00	NaN	124	0.00546	NaN	NaN	NaN	NaN	NaN	4.93	NaN	NaN	2056	51.7	3.90	NaN	33.71	-51.300	-37.385	10.2	NaN	NaN	NaN	-0.47
4/1/08 08:00:00	1442	99	0.00436	NaN	1.141	0.327	NaN	NaN	5.10	0.168	5.40	2058	-30.4	3.56	4.75	33.71	-51.282	-37.399	10.2	180.9	319.5	2.5	-0.38
4/1/08 09:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.78	NaN	NaN	2052	84.3	3.43	NaN	33.71	-51.297	-37.414	10.2	NaN	NaN	NaN	-0.32
4/1/08 10:00:00	2988	81	0.00356	NaN	0.536	0.344	NaN	NaN	4.85	0.147	3.96	2030	-20.6	2.94	4.88	33.72	-51.200	-37.426	7.5	190.3	278.2	182.6	-0.81
4/1/08 11:00:00	2694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.55	0.109	NaN	2031	-10.6	2.73	4.75	33.71	-51.323	-37.434	9.8	167.5	248.5	314.5	-1.93
4/1/08 12:00:00	3319	69	0.00304	NaN	NaN	NaN	NaN	NaN	3.15	0.095	NaN	2041	-8.7	2.85	4.73	33.71	-51.336	-37.421	6.5	188.3	250.9	421.6	-2.41
4/1/08 13:00:00	2464	73	0.00321	NaN	0.623	0.229	NaN	NaN	4.07	0.129	3.77	2045	13.7	2.73	4.71	33.71	-51.336	-37.433	0.4	185.3	261.9	432.3	-1.26
4/1/08 14:00:00	3448	65	0.00286	NaN	0.865	0.430	NaN	NaN	4.77	0.151	4.66	2051	15.7	2.91	4.71	33.71	-51.336	-37.434	0.4	191.8	291.1	362.4	-0.94
4/1/08 15:00:00	3448	59	0.00260	NaN	NaN	NaN	NaN	NaN	5.28	0.176	NaN	2055	11.8	2.63	4.71	33.71	-51.336	-37.434	0.4	208.3	304.2	335.0	-0.62
4/1/08 16:00:00	3448	63	0.00277	NaN	0.819	0.218	NaN	NaN	6.22	0.206	6.32	2045	9.0	2.43	4.79	33.71	-51.336	-37.445	2.7	232.9	314.7	244.4	-0.53
4/1/08 17:00:00	3448	54	0.00238	NaN	NaN	NaN	NaN	NaN	8.13	0.252	NaN	2041	39.7	2.02	4.86	33.71	-51.349	-37.421	9.6	211.1	316.6	130.0	-0.39
4/1/08 18:00:00	NaN	47	0.00207	NaN	NaN	NaN	NaN	NaN	8.27	NaN	NaN	2039	69.5	2.03	NaN	33.71	-51.362	-37.438	10.2	NaN	NaN	NaN	-0.37
4/1/08 19:00:00	3448	52	0.00229	NaN	1.796	0.376	NaN	NaN	8.17	0.268	8.20	2056	-11.7	2.19	4.83	33.71	-51.373	-37.376	9.9	254.9	316.9	23.1	-0.34
4/1/08 20:00:00	NaN	55	0.00242	NaN	NaN	NaN	NaN	NaN	8.10	NaN	NaN	1997	-62.6	2.35	NaN	33.71	-51.348	-37.517	4.1	NaN	NaN	NaN	-0.36
4/1/08 21:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.10	NaN	NaN	2051	56.7	2.26	NaN	33.71	-51.337	-37.406	9.1	NaN	NaN	NaN	-0.25
4/1/08 22:00:00	3448	60	0.00264	NaN	1.307	0.360	NaN	NaN	7.85	0.264	8.16	2046	25.1	2.19	4.88	33.71	-51.326	-37.459	9.8	249.5	315.3	1.9	-0.35
4/1/08 23:00:00	NaN	64	0.00282	NaN	NaN	NaN	NaN	NaN	7.45	NaN	NaN	2059	55.6	2.14	NaN	33.71	-51.317	-37.356	9.5	NaN	NaN	NaN	-0.41
4/2/08 00:00:00	NaN	64	0.00282	0.76	NaN	NaN	NaN	NaN	7.00	NaN	NaN	2056	6.0	2.26	NaN	33.71	-51.339	-37.457	8.0	NaN	NaN	NaN	-0.46
4/2/08 01:00:00	2040	65	0.00286	0.89	0.957	0.324	4.47	1.65	7.03	0.244	6.87	2058	-4.4	2.21	4.72	33.71	-51.340	-37.462	0.7	265.7	318.8	1.9	-0.40
4/2/08 02:00:00	1482	70	0.00308	0.91	1.192	0.325	5.46	1.62	7.28	0.247	7.03	2046	-3.8	2.15	4.77	33.71	-51.340	-37.488	2.9	273.1	318.4	1.9	-0.41
4/2/08 03:00:00	NaN	74	0.00326	1.12	NaN	NaN	NaN	NaN	8.10	NaN	NaN	1999	-8.4	2.19	NaN	33.71	-51.361	-37.553	4.6	NaN	NaN	NaN	-0.41
4/2/08 04:00:00	NaN	NaN	NaN	1.17	NaN	NaN	NaN	NaN	7.88	NaN	NaN	2063	-75.7	2.19	NaN	33.71	-51.377	-37.416	9.9	NaN	NaN	NaN	-0.32
4/2/08 05:00:00	3448	74	0.00326	1.03	1.775	0.546	7.18	2.40	8.20	0.281	7.94	2055	0.5	2.07	4.86	33.71	-51.366	-37.489	10.1	233.4	318.0	2.0	-0.31
4/2/08 06:00:00	3448	73	0.00321	0.97	1.424	0.388	6.11	1.82	8.25	0.287	8.25	2062	7.5	2.25	4.84	33.71	-51.353	-37.419	9.9	236.0	318.4	2.1	-0.27
4/2/08 07:00:00	NaN	NaN	NaN	0.87	NaN	NaN	NaN	NaN	8.95	NaN	NaN	2044	-111.1	2.22	NaN	33.71	-51.343	-37.416	10.5	NaN	NaN	NaN	-0.23
4/2/08 08:00:00	1700	67	0.00295	0.84	1.476	0.345	7.30	1.87	9.05	0.318	8.70	2047	-11.1	2.25	4.81	33.71	-51.336	-37.431	9.7	271.8	318.3	2.1	-0.23
4/2/08 09:00:00	NaN	66	0.00290	0.90	NaN	NaN	NaN	NaN	9.75	NaN	NaN	2060	-70.0	2.32	NaN	33.71	-51.351	-37.386	10.1	NaN	NaN	NaN	-0.18
4/2/08 10:00:00	2497	63	0.00277	0.83	1.368	0.460	6.88	2.52	9.63	0.337	9.17	2050	-52.4	2.09	4.87	33.71	-51.356	-37.465	9.6	257.4	317.7	51.7	-0.21
4/2/08 11:00:00	2834	63	0.00277	0.89	2.001	0.437	9.38	2.22	10.10	0.353	10.15	2063	-6.4	2.09	4.70	33.71	-51.362	-37.382	8.6	253.3	318.2	132.8	-0.18
4/2/08 12:00:00	NaN	NaN	NaN	0.82	NaN	NaN	NaN	NaN	10.63	NaN	NaN	2050	-35.0	1.97	NaN	33.71	-51.366	-37.480	7.4	NaN	NaN	NaN	-0.18
4/2/08 13:00:00	1236	69	0.00304	0.81	1.679	0.289	8.65	1.64	9.85	0.353	9.79	2057	-7.4	2.04	4.71	33.71	-51.366	-37.474	0.4	305.5	313.9	264.5	-0.19
4/2/08 14:00:00	1737	78	0.00343	0.94	1.823	0.350	8.08	1.71	9.68	0.353	9.70	2058	-8.8	2.26	4.70	33.71	-51.366	-37.474	0.6	306.1	318.9	221.8	-0.17
4/2/08 15:00:00	2365	66	0.00290	1.06	1.582	0.292	6.24	1.23	10.35	0.368	11.43	2035	-42.3	2.61	4.99	33.71	-51.301	-37.475	8.2	326.7	321.6	224.4	-0.15
4/2/08 16:00:00	NaN	57	0.00251	1.10	NaN	NaN	NaN	NaN	10.68	NaN	NaN	2030	51.9	2.94	NaN	33.72	-51.195	-37.478	7.2	NaN	NaN	NaN	-0.14
4/2/08 17:00:00	NaN	60	0.00264	1.11	NaN	NaN	NaN	NaN	12.65	NaN	NaN	2021	106.7	3.08	NaN	33.72	-51.306	-37.480	10.2	NaN	NaN	NaN	-0.09
4/2/08 18:00:00	NaN	64	0.00282	0.91	1.568	0.369	7.16	1.82	11.60	NaN	11.92	2030	2.7	3.06	NaN	33.71	-51.413	-37.489	9.7	NaN	NaN	NaN	-0.11
4/2/08 19:00:00	NaN	63	0.00277	0.82	NaN	NaN	NaN	NaN	11.88	NaN	NaN	2016	18.1	2.96	NaN	33.71	-51.387	-37.513	9.6	NaN	NaN	NaN	-0.12
4/2/08 20:00:00	NaN	67	0.00295	0.87	NaN	NaN	NaN	NaN	11.47	NaN	NaN	2061	-42.3	2.97	NaN	33.71	-51.401	-37.427	9.9	NaN	NaN	NaN	-0.09
4/2/08 21:00:00	3448	64	0.00282	0.82	1.597	0.254	8.09	1.40	10.73	0.378	12.16	2049	-50.2	2.92	4.89	33.71	-51.343	-37.450	9.8	324.9	321.4	2.1	-0.12
4/2/08 22:00:00	NaN	65	0.00286	0.75	NaN	NaN	NaN	NaN	11.10	NaN	NaN	2022	66.8	3.06	NaN	33.71	-51.296	-37.467	9.6	NaN	NaN	NaN	-0.14
4/2/08 23:00:00	NaN	74	0.00326	0.78	NaN	NaN	NaN	NaN	11.50	NaN	NaN	2024	56.9	3.29	NaN	33.71	-51.445	-37.473	8.2	NaN	NaN	NaN	-0.11
4/3/08 00:00:00	NaN	75	0.00330	0.76	NaN	NaN	NaN	NaN	10.28	NaN	NaN	2029	-58.1	3.40	NaN	33.71	-51.421	-37.485	5.6	NaN	NaN	NaN	-0.12
4/3/08 01:00:00	3448	73	0.00321	0.77	1.250	0.457	6.80	2.77	9.05	0.330	9.13	2056	-58.8	3.67	4.75	33.71	-51.384	-37.473	3.0	253.7	326.1	2.3	-0.10
4/3/08 02:00:00	3184	81	0.00356	0.84	1.542	0.556	7.66	3.09	9.45	0.333	9.25	2062	-42.1	4.06	4.73	33.71	-51.392	-37.367	6.3	239.7	328.9	2.4	-0.06
4/3/08 03:00:00	3448	88	0.00387	1.13	1.265	0.540	4.66	2.17	9.50	0.344	9.49	2036	-36.8	4.28	4.88	33.71	-51.407	-37.486	8.7	240.5	329.5	2.4	-0.06
4/3/08 04:00:00	2000	95	0.00418	0.99	1.992	0.487	8.42	2.29	9.80	0.352	9.95	2037	-20.5	4.64	4.93	33.71	-51.425	-37.414	9.1	270.7	332.8	2.4	-0.03
4/3/08 05:00:00	NaN	101	0.00444	0.78	NaN	NaN	NaN	NaN	9.32	NaN	NaN	2011	-93.9	4.76	NaN	33.71	-51.368	-37.517	9.6	NaN	NaN	NaN	-0.04
4/3/08 06:00:00	1734	101	0.00444	0.71	1.376	0.465	8.07	3.21	8.82	0.315	9.53	2051	-37.1	5.00	4.75	33.71	-51.330	-37.399	9.3	264.2	336.2	2.5	-0.00
4/3/08 07:00:00	NaN	106	0.00466	0.77	NaN	NaN	NaN	NaN	9.13	NaN	NaN	2023	77.8	4.86	NaN	33.71	-51.352	-37.488	9.6	NaN	NaN	NaN	-0.03
4/3/08 08:00:00	2436	124	0.00546	0.81	2.468	0.826	12.76	5.11	8.30	0.271	8.51	2048	-14.9	4.38	4.77	33.71	-51.371	-37.442	8.2	270.6	332.9	2.5	-0.07
4/3/08 09:00:00	NaN	97	0.00427	0.78	NaN	NaN	NaN	NaN	8.58	NaN	NaN	2051	24.0	3.54	NaN	33.71	-51.397	-37.476	8.6	NaN	NaN	NaN	-0.14
4/3/08 10:00:00	NaN	101	0.00444	0.81	NaN	NaN	NaN	NaN	7.22	NaN	NaN	2033	17.1	3.63	NaN	33.71	-51.404	-37.510	8.9	NaN	NaN	NaN	-0.25
4/3/08 11:00:00	1433	101	0.00444	0.80	1.432	0.462	7.45	2.77	5.87	0.180	6.45	2036	-1.0	4.22	4.76	33.71	-51.398	-37.489	8.6	272.3	239.5	290.0	-0.22
4/3/08 12:00:00	3168	100	0.00440	0.78	0.891	0.362	4.75	2.24	5.02	0.147	4.98	2041	5.9	4.50	4.74	33.71	-51.407	-37.478	6.4	240.5	241.5	415.9	-0.21
4/3/08 13:00:00	1655	99	0.00436	0.70	0.687	0.247	4.08	1.73	4.38	0.147	4.63	2026	4.7	4.66	5.03	33.72	-51.407	-37.516	0.4	240.7	242.3	465.6	-0.21
4/3/08 14:00:00	2406	99	0.00436	0.69	0.534	0.192	3.24	1.38	4.75	0.163	5.01	2007	-1.8	4.65	5.16	33.72	-51.407	-37.516	0.4	253.5	242.4	494.5	-0.23
4/3/08 15:00:00	2598	94	0.00414	NaN	0.532	0.209	NaN	NaN	5.73	0.194	5.94	2003	2.4	4.64	5.19	33.72	-51.407	-37.516	0.4	253.7	243.0	474.9	-0.17
4/3/08 16:00:00	3448	96	0.00422	NaN	0.811	0.231	NaN	NaN	5.58	0.189	5.80	1997	-12.2	4.63	5.24	33.72	-51.407	-37.533	3.8	260.4	242.9	420.6	-0.19
4/3/08 17:00:00	NaN	96	0.00422	NaN	NaN	NaN	NaN	NaN	5.57	NaN	NaN	1976	41.6	4.66	NaN	33.71	-51.414	-37.627	10.9	NaN	NaN	NaN	-0.27
4/3/08 18:00:00	3448	87	0.00383	0.88	0.961	0.348	4.54	1.84	5.37	0.162	5.49	2019	15.7	4.83	4.97	33.71	-51.422	-37.443	11.8	182.7	244.2	207.2	-0.15
4/3/08 19:00:00	3448	92	0.00405	0.99	1.030	0.300	4.33	1.40	4.77	0.139	4.89	2018	25.1	4.49	5.06	33.71	-51.437	-37.509	11.8	137.3	248.5	54.0	-0.31
4/3/08 20:00:00	1583	93	0.00409	0.79	0.787	0.367	4.17	2.23	3.48	0.108	4.13	2025	-17.2	4.43	4.93	33.71	-51.420	-37.495	11.9	272.2	248.3	2.5	-0.52
4/3/08 21:00:00	3448	93	0.00409	0.83	0.562	0.342	2.83	1.96	2.85	0.075	2.77	2030	2.0	4.46	4.99	33.71	-51.407	-37.470	11.8	145.7	269.9	1.9	-1.03
4/3/08 22:00:00	3448	NaN	NaN	0.92	NaN	NaN	NaN	NaN	2.30	0.067	NaN	1993	-20.4	4.40	5.26	33.71	-51.404	-37.610	9.9	259.2	248.4	1.7	-1.92
4/3/08 23:00:00	3448	89	0.00392	0.87	0.295	0.151	1.41	0.81	3.25	0.106	4.13	2019	-46.7	4.51	5.12	33.71	-51.418	-37.550	9.8	89.1	244.0	1.8	-0.56
4/4/08 00:00:00	3448	87	0.00383	0.76	0.407	0.241	2.23	1.51	4.13	0.118	3.92	2036	-20.4	4.63	4.94	33.71	-51.422	-37.492	7.0	197.6	244.9	1.8	-0.26
4/4/08 01:00:00	NaN	79	0.00348	0.77	NaN	NaN	NaN	NaN	4.77	NaN	NaN	2054	20.2	4.73	NaN	33.71	-51.419	-37.474	2.4	NaN	NaN	NaN	-0.07
4/4/08 02:00:00	2421	86	0.00378	0.83	0.599	0.208	3.02	1.18	5.75	0.183	5.73	2057	19.3	4.73	4.74	33.71	-51.435	-37.476	1.2	350.8	245.6	1.7	-0.05
4/4/08 03:00:00	NaN	87	0.00383	0.98	NaN	NaN	NaN	NaN	6.38	NaN	NaN	2036	59.0	4.83	NaN	33.71	-51.464	-37.479	6.0	NaN	NaN	NaN	-0.05
4/4/08 04:00:00	NaN	87	0.00383	0.87	NaN	NaN	NaN	NaN	7.48	NaN	NaN	2027	61.1	4.89	NaN	33.71	-51.452	-37.493	8.3	NaN	NaN	NaN	-0.05
4/4/08 05:00:00	NaN	82	0.00361	0.77	0.974	0.277	5.25	1.69	7.77	NaN	8.23	2018	14.0	4.96	NaN	33.71	-51.441	-37.509	8.3	NaN	NaN	NaN	-0.04
4/4/08 06:00:00	NaN	83	0.00365	0.80	NaN	NaN	NaN	NaN	8.22	NaN	NaN	2035	57.1	4.80	NaN	33.71	-51.440	-37.471	8.4	NaN	NaN	NaN	-0.04
4/4/08 07:00:00	NaN	84	0.00370	0.82	0.977	0.303	4.97	1.73	7.87	NaN	8.22	2035	39.6	4.87	NaN	33.71	-51.460	-37.455	8.6	NaN	NaN	NaN	-0.03
4/4/08 08:00:00	NaN	88	0.00387	0.83	1.140	0.431	5.69	2.43	9.50	NaN	10.14	2038	50.8	4.83	NaN	33.71	-51.482	-37.440	9.4	NaN	NaN	NaN	-0.02
4/4/08 09:00:00	NaN	NaN	NaN	0.88	NaN	NaN	NaN	NaN	10.32	NaN	NaN	2049	47.1	4.71	NaN	33.71	-51.453	-37.425	10.1	NaN	NaN	NaN	-0.02
4/4/08 10:00:00	NaN	NaN	NaN	0.90	NaN	NaN	NaN	NaN	10.47	NaN	NaN	2041	82.3	4.52	NaN	33.71	-51.460	-37.425	10.2	NaN	NaN	NaN	-0.04
4/4/08 11:00:00	NaN	90	0.00396	0.96	1.699	0.647	7.34	3.11	9.28	NaN	9.60	2044	16.6	4.70	NaN	33.71	-51.555	-37.437	5.4	NaN	NaN	NaN	-0.03
4/4/08 12:00:00	NaN	87	0.00383	0.87	0.891	0.532	4.27	2.86	8.18	NaN	9.37	2040	-18.9	5.18	NaN	33.71	-51.484	-37.440	5.2	NaN	NaN	NaN	0.00
4/4/08 13:00:00	1619	83	0.00365	0.81	1.137	0.239	5.85	1.39	7.73	0.286	8.56	2057	-9.5	5.44	4.71	33.71	-51.453	-37.439	0.4	333.6	333.0	174.5	0.04
4/4/08 14:00:00	1577	79	0.00348	0.80	1.019	0.235	5.30	1.37	8.62	0.306	9.12	2048	-11.0	5.45	4.80	33.71	-51.453	-37.439	0.5	332.6	331.2	174.3	0.03
4/4/08 15:00:00	3448	76	0.00334	0.77	1.031	0.277	5.60	1.68	8.58	0.314	9.15	2040	-3.7	5.39	4.87	33.71	-51.453	-37.439	0.4	332.5	331.9	157.4	0.01
4/4/08 16:00:00	NaN	70	0.00308	0.58	NaN	NaN	NaN	NaN	8.35	NaN	NaN	2026	1.0	5.45	NaN	33.71	-51.445	-37.438	3.0	NaN	NaN	NaN	0.01
4/4/08 17:00:00	NaN	NaN	NaN	0.61	NaN	NaN	NaN	NaN	8.27	NaN	NaN	2034	28.9	5.45	NaN	33.71	-51.472	-37.424	8.1	NaN	NaN	NaN	0.02
4/4/08 18:00:00	NaN	NaN	NaN	0.85	NaN	NaN	NaN	NaN	8.13	NaN	NaN	2033	-59.9	5.59	NaN	33.72	-51.451	-37.301	6.0	NaN	NaN	NaN	0.03
4/4/08 19:00:00	NaN	NaN	NaN	0.56	NaN	NaN	NaN	NaN	7.12	NaN	NaN	2033	-12.3	5.58	NaN	33.72	-51.450	-37.250	0.4	NaN	NaN	NaN	0.04
4/4/08 20:00:00	NaN	NaN	NaN	0.65	NaN	NaN	NaN	NaN	6.38	NaN	NaN	2036	18.3	5.48	NaN	33.72	-51.430	-37.305	7.7	NaN	NaN	NaN	0.04
4/4/08 21:00:00	NaN	NaN	NaN	0.92	NaN	NaN	NaN	NaN	7.50	NaN	NaN	2033	30.5	5.34	NaN	33.71	-51.471	-37.416	11.0	NaN	NaN	NaN	0.01
4/4/08 22:00:00	NaN	NaN	NaN	0.90	NaN	NaN	NaN	NaN	7.47	NaN	NaN	2031	19.5	5.28	NaN	33.71	-51.477	-37.415	11.1	NaN	NaN	NaN	0.00
